domain,value_score,quality_score,growth_score,risk_score,fit_score,speed_score,winner
jobs,0.373444889424349,0.7692307692307692,0.7692307692307694,0.0,0.5,1.0,1
products,0.027304243851916345,0.9354838709677419,0.39002067578687566,0.999668,0.000332,0.026596502316477463,1
housing,0.2105515724152438,0.38934661812607785,0.9977547457633977,0.05626164524991867,0.7028145695364238,0.7270992366412214,0
products,0.013131203062743128,1.0,0.5373921103507531,0.997692,0.002308,0.012184773786898973,1
jobs,0.16948425430473102,0.9230769230769231,0.30769230769230776,1.0,0.5,0.0,0
products,0.041350419112345584,1.0,0.2687290304146547,0.999934,6.6e-05,0.03871436546773419,1
education,5.791067700133403e-06,0.0,0.0,0.9212808539026017,0.02333333333333333,0.0,0
products,0.02199895194761025,0.903225806451613,0.6350433106828293,0.991682,0.008318,0.021868854660907936,1
education,0.01266334328088262,0.8899999999999999,0.9422222222222222,0.047364909939959975,0.8933333333333334,0.8122222222222222,1
products,0.004157540356098676,0.6774193548387097,0.4234623790668717,0.999484,0.000516,0.004831997608474652,0
products,0.03956212015651046,0.8709677419354838,0.4166977510435375,0.999528,0.000472,0.04030436583560993,1
jobs,0.37968973569221204,0.8974358974358974,0.6153846153846154,0.0,0.5,0.4999999999999999,1
jobs,0.6625959140055641,0.6153846153846154,0.9230769230769234,0.6666666666666667,0.5,0.4999999999999999,1
education,0.00019254960057388923,0.11666666666666667,0.08444444444444446,0.533689126084056,0.15999999999999998,0.12333333333333335,0
jobs,0.029297602503076184,0.5641025641025641,0.0,0.6666666666666667,0.5,1.0,0
jobs,0.19904130949108742,0.8717948717948718,0.30769230769230776,1.0,0.5,0.0,0
jobs,0.17749389258658912,0.5384615384615385,0.30769230769230776,1.0,0.5,0.4999999999999999,0
jobs,0.017301126949427276,0.8461538461538463,0.0,1.0,0.5,1.0,0
education,6.316674390280821e-05,0.022222222222222223,0.021111111111111115,0.6210807204803203,0.0,0.013333333333333326,0
products,0.14951831106991456,0.38709677419354843,0.46262526255035874,0.999136,0.000864,0.22681995031172358,0
products,0.0353223156107598,1.0,0.32375986492233927,0.999862,0.000138,0.03304719440863112,1
products,0.0026818908947948117,1.0,0.3833484114118036,0.999696,0.000304,0.002361113743545033,1
jobs,0.19652127897328664,0.5897435897435898,0.6153846153846154,0.6666666666666667,0.5,0.0,0
jobs,0.2764712380003134,0.38461538461538464,0.9230769230769234,0.0,0.5,1.0,1
products,0.008733373206991458,0.4193548387096775,0.33488239568759465,0.99984,0.00016,0.012908132193611378,0
products,0.023501807190091817,0.7741935483870968,0.4441993078205304,0.999322,0.000678,0.025600547630252615,0
housing,0.30477099361383636,0.2571373826403525,0.9688274278890788,0.16985869886381819,0.23951434878587208,0.5877862595419847,0
products,0.022836230385598906,0.6774193548387097,0.34119891389310864,0.999826,0.000174,0.026782377924873892,0
housing,0.11966987532239237,0.6068212301207128,0.999878947796715,0.012878322071144883,0.9235651214128036,1.0,0
jobs,0.8485618357947087,0.8717948717948718,1.0,1.0,0.5,0.4999999999999999,1
products,0.09603957207839321,1.0,0.2900896584030247,0.999912,8.8e-05,0.09012900771044176,1
jobs,0.1834946992018619,0.7435897435897436,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.3408026592615617,0.9230769230769231,0.6153846153846154,0.6666666666666667,0.5,1.0,1
products,0.00014063146032550328,0.5806451612903226,0.2917645779839582,0.99991,9e-05,0.00016805167670267394,0
products,0.0034848025620788483,1.0,0.4225745347731868,0.99949,0.00051,0.0031159511086717713,1
products,0.016054043264073437,0.7741935483870968,0.2566073823691271,0.999944,5.6e-05,0.017458885565600938,0
education,0.014175257731958765,0.8688888888888889,0.9266666666666667,0.04136090727151434,1.0,0.8244444444444444,1
products,0.022170827724696918,0.48387096774193544,0.18936423261519536,0.999978,2.2e-05,0.030692138579201098,0
education,0.005197716707483391,0.74,0.8466666666666667,0.0980653769179453,0.6944444444444444,0.648888888888889,1
jobs,0.15266093130669106,0.8461538461538463,0.30769230769230776,0.0,0.5,1.0,0
jobs,0.05701536936043629,0.358974358974359,0.30769230769230776,0.3333333333333335,0.5,0.4999999999999999,0
education,0.017622987882076325,0.9322222222222223,1.0,0.035356904603068715,0.6755555555555556,0.8333333333333334,1
cities,0.15887257647757816,0.7677766448675254,0.6925921932724494,0.296781998959555,0.8586184658680007,0.7080270093158139,1
products,0.01774983190278473,1.0,0.4078424872006961,0.99958,0.00042,0.016526862420270468,1
products,0.06536640453994834,0.903225806451613,0.2848320032850105,0.999918,8.2e-05,0.0652420761508609,1
jobs,0.1310492934409848,0.43589743589743585,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
housing,0.12999246810592277,0.6551063422111517,0.9478411120707367,0.09790321032179648,0.7259933774834437,0.08587786259541985,1
products,0.07220766241921205,0.806451612903226,0.3940207307397569,0.99965,0.00035,0.07703902981125661,1
jobs,0.19556823990896036,0.717948717948718,0.30769230769230776,1.0,0.5,1.0,0
products,0.004393949750557906,1.0,0.5458160393620718,0.997422,0.002578,0.003970663147650207,1
education,0.0005257966098589155,0.23444444444444446,0.17,0.3549032688458973,0.19777777777777777,0.18777777777777777,0
products,0.0005908255298124746,0.19354838709677422,0.46453702416560355,0.999114,0.000886,0.001376448313312262,0
jobs,0.039033500222204524,0.8205128205128205,0.0,0.6666666666666667,0.5,0.4999999999999999,0
education,5.472846083240418e-06,0.0,0.0,0.9252835223482322,0.0,0.01555555555555556,0
products,0.04309507326518858,1.0,0.35244962933655327,0.999798,0.000202,0.04035455852688369,1
products,0.007124067004270771,0.8709677419354838,0.32695777916204616,0.999856,0.000144,0.007156728781056592,1
jobs,0.23392356678080872,0.8461538461538463,0.7692307692307694,0.6666666666666667,0.5,1.0,1
jobs,0.054926903701953085,0.717948717948718,0.0,1.0,0.5,0.0,0
jobs,0.16951508036611085,0.7692307692307692,0.6153846153846154,0.0,0.5,1.0,1
education,6.542708658823687e-05,0.028888888888888884,0.0011111111111111072,0.6410940627084724,0.03555555555555555,0.018888888888888882,0
education,3.419707546610612e-06,0.0,0.0,0.951967978652435,0.0,0.0,0
jobs,0.03373655534177111,0.8974358974358974,0.0,0.3333333333333335,0.5,1.0,0
products,0.07407223527505222,0.9354838709677419,0.3169309010798901,0.999874,0.000126,0.07239625222535787,1
jobs,0.33172181534675466,0.9230769230769231,0.7692307692307694,0.6666666666666667,0.5,1.0,1
jobs,0.5228536712554684,0.6410256410256411,1.0,0.3333333333333335,0.5,0.4999999999999999,1
housing,0.13579830312379484,0.6066296225330524,0.9996087439929109,0.01721811465714613,0.9017660044150111,0.8206106870229007,1
education,5.105047287323725e-06,0.0,0.08555555555555555,0.9299533022014677,0.0,0.0,0
jobs,0.37721594426648103,0.8205128205128205,0.7692307692307694,0.6666666666666667,0.5,0.0,1
products,0.07539273226748514,0.8709677419354838,0.6516219543102618,0.98966,0.01034,0.07691877423191243,1
jobs,0.29774122035239325,0.6410256410256411,0.6153846153846154,1.0,0.5,1.0,1
jobs,0.3004230876924381,0.8205128205128205,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
jobs,0.5717463734423206,1.0,0.9230769230769234,0.6666666666666667,0.5,1.0,1
education,0.0015625652155766103,0.4444444444444444,0.4466666666666667,0.2074716477651768,0.45888888888888885,0.45111111111111113,1
jobs,0.3650293746676565,1.0,0.9230769230769234,0.6666666666666667,0.5,1.0,1
products,0.008454490878582441,0.6129032258064515,0.3120126931744227,0.999882,0.000118,0.010432508874320503,0
products,0.14342287620861036,0.6451612903225806,0.2664540622750622,0.999936,6.4e-05,0.17282582919474235,0
products,0.04311544656858561,0.7419354838709679,0.4002535577230176,0.99962,0.00038,0.04817555171960381,0
jobs,0.21068585417731664,0.7692307692307692,0.30769230769230776,0.3333333333333335,0.5,0.0,0
products,0.007852263270334016,0.7741935483870968,0.3539293995836568,0.999794,0.000206,0.008492956771272707,0
products,0.12973815329228422,0.6774193548387097,0.3918244469367528,0.99966,0.00034,0.15240884641116093,0
jobs,0.2956167909556336,0.7692307692307692,0.9230769230769234,1.0,0.5,1.0,1
products,0.014291698179165235,0.3548387096774194,0.484107035097442,0.998854,0.001146,0.02251693828236731,0
jobs,0.4089976135490815,0.5128205128205129,0.7692307692307694,0.3333333333333335,0.5,0.0,1
products,0.01415066643559098,0.8709677419354838,0.27720506593960376,0.999926,7.4e-05,0.014337035397609856,1
housing,0.056016197454685696,0.8265951331672735,0.9999158142058863,0.0049216214030152585,0.9657836644591612,0.8702290076335878,1
jobs,0.3782588926764985,0.7948717948717949,0.7692307692307694,0.6666666666666667,0.5,1.0,1
jobs,0.18472774165705494,0.5128205128205129,0.30769230769230776,0.3333333333333335,0.5,0.0,0
products,0.01009251516621436,0.7096774193548386,0.17547027740587576,0.999982,1.8e-05,0.01150426536313615,0
cities,0.0406564028807301,0.6186784835194148,0.637734276969212,0.5495088176275205,0.4165055922276562,0.46721217784329006,0
products,0.013005239122683398,0.5483870967741936,0.4641929794583664,0.999118,0.000882,0.016986690272146145,0
jobs,0.2656667034866844,0.7948717948717949,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
jobs,0.18546756713017076,1.0,0.6153846153846154,0.3333333333333335,0.5,0.0,1
education,6.634416495669032e-05,0.043333333333333335,0.029999999999999992,0.7024683122081388,0.04555555555555555,0.06222222222222222,0
products,0.004401706572937081,0.8709677419354838,0.3339357279458207,0.999842,0.000158,0.0043748165902722375,1
jobs,0.1067737701043719,0.9743589743589745,0.30769230769230776,0.6666666666666667,0.5,0.0,0
education,0.00019543539035574321,0.12666666666666665,0.15666666666666668,0.5510340226817878,0.15111111111111114,0.1,0
education,0.00025489549863425405,0.1366666666666667,0.11555555555555554,0.4683122081387592,0.07666666666666665,0.12333333333333335,0
education,0.0001757860956214491,0.12222222222222222,0.14444444444444443,0.5843895930620414,0.05222222222222221,0.10222222222222221,0
jobs,0.37688713294509624,0.8717948717948718,0.9230769230769234,0.6666666666666667,0.5,1.0,1
cities,0.20627606453464412,0.7950392661957787,0.8684421189935135,0.23145799165564931,0.6869034242900971,0.7415293748423053,1
jobs,0.19842221942504257,0.9743589743589745,0.30769230769230776,0.3333333333333335,0.5,0.4999999999999999,0
products,0.009112329255042387,0.6451612903225806,0.3509405548117515,0.999802,0.000198,0.010942869413893526,0
cities,0.4721049637395427,0.8375204949695089,0.8380050987200999,0.6551666170658299,0.6507373987445939,0.5685496750300366,1
jobs,0.17789206254607853,0.5128205128205129,0.7692307692307694,0.0,0.5,1.0,0
products,0.0032320531297784253,0.7096774193548386,0.4160519355409783,0.999532,0.000468,0.0036387871169843555,0
jobs,0.20640616932241748,0.4615384615384615,0.30769230769230776,0.6666666666666667,0.5,0.0,0
products,0.11998239228783868,0.7741935483870968,0.3011075827370085,0.999898,0.000102,0.13107009895713828,1
products,0.030251865139200366,0.7741935483870968,0.4834403136686741,0.998864,0.001136,0.03297949939139386,0
education,0.00019246217699825946,0.10777777777777776,0.19222222222222224,0.5130086724482988,0.09444444444444444,0.06222222222222222,0
jobs,0.7368687400618062,0.5128205128205129,1.0,0.6666666666666667,0.5,1.0,1
education,0.001516741173250616,0.4755555555555555,0.45444444444444443,0.22548365577051369,0.40444444444444444,0.4411111111111111,1
jobs,0.1930893108063327,0.7948717948717949,0.30769230769230776,0.6666666666666667,0.5,1.0,0
housing,0.12374573610757317,0.5002874113814907,0.9984463281281261,0.09005980988966067,0.5193156732891833,0.7633587786259541,0
jobs,0.043559793568142297,0.8717948717948718,0.0,1.0,0.5,1.0,0
cities,0.2710939713705616,0.5128052325391571,0.5648188079830738,0.5285393452943132,0.5435695675788216,0.2573341540609051,0
education,0.0029982012650606885,0.6222222222222222,0.7544444444444445,0.14543028685790527,0.5822222222222222,0.5511111111111111,1
jobs,0.1928298581230525,0.4615384615384615,0.6153846153846154,0.6666666666666667,0.5,1.0,0
jobs,0.22381775632512246,0.6153846153846154,0.30769230769230776,1.0,0.5,0.4999999999999999,0
products,0.0016777520278911224,0.8709677419354838,0.436418860691781,0.999388,0.000612,0.001591275414464956,1
cities,0.5238226482169082,0.3997585113814815,0.5537916081903256,0.4475943337641474,0.2503527967448507,0.3700381298214006,0
jobs,0.08268834081293462,0.7692307692307692,0.0,1.0,0.5,1.0,0
education,0.0014881427340333857,0.4666666666666667,0.46111111111111114,0.22615076717811874,0.26999999999999996,0.45444444444444443,1
education,0.00012955640536615318,0.06888888888888887,0.01555555555555556,0.5563709139426284,0.02333333333333333,0.026666666666666672,0
jobs,0.15496261055638472,0.5641025641025641,0.30769230769230776,1.0,0.5,0.4999999999999999,0
jobs,0.40280414405018483,0.48717948717948717,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,0
products,0.04761619133472219,0.8709677419354838,0.3192758791217105,0.99987,0.00013,0.04853462019070116,1
jobs,0.3945016581852184,0.5641025641025641,0.6153846153846154,1.0,0.5,1.0,1
jobs,0.2687056393710456,0.48717948717948717,0.6153846153846154,0.6666666666666667,0.5,1.0,0
jobs,0.391614283769308,0.8717948717948718,0.7692307692307694,0.6666666666666667,0.5,0.0,1
jobs,0.14886161924162752,0.43589743589743585,0.30769230769230776,0.0,0.5,0.0,0
jobs,0.3505308504653451,0.9230769230769231,0.6153846153846154,0.0,0.5,1.0,1
products,0.020876026154084026,1.0,0.31073189372760013,0.999884,0.000116,0.019465875922848368,1
products,0.03693239498795624,0.9354838709677419,0.3872323486537734,0.99968,0.00032,0.03602532105974694,1
cities,0.16003418268375602,0.8695858364917863,0.9117825480968669,0.056048494517214234,0.8303905257211378,1.0,1
jobs,0.17659736796812586,0.6410256410256411,0.30769230769230776,0.6666666666666667,0.5,0.0,0
education,5.73783901801151e-06,0.0,0.0,0.9219479653102068,0.04222222222222223,0.0,0
cities,0.686993179504955,0.407663666769973,0.45808639534302575,0.7405052312052759,0.43215111171841475,0.24492698849311223,0
jobs,0.2815318497435015,0.7692307692307692,0.9230769230769234,1.0,0.5,0.0,1
products,0.04164904872329388,0.48387096774193544,0.47220481594463526,0.99902,0.00098,0.057621496430995164,0
jobs,0.11534084632951519,0.6666666666666667,0.30769230769230776,1.0,0.5,0.4999999999999999,0
products,0.10752077338140811,0.9677419354838711,0.40065150000178873,0.999618,0.000382,0.10299437908530984,1
education,6.490116988569863e-06,0.0,0.0,0.9126084056037358,0.0,0.0,0
jobs,0.18578096542086564,0.6666666666666667,0.30769230769230776,0.6666666666666667,0.5,1.0,0
housing,0.1307691706361201,0.6506993676949607,0.9991470146975583,0.00852983001546952,0.9503311258278145,0.7270992366412214,1
jobs,0.3835995078105533,0.6153846153846154,0.7692307692307694,0.3333333333333335,0.5,0.4999999999999999,1
education,0.00031275047007464456,0.1711111111111111,0.1433333333333333,0.4523015343562375,0.2788888888888889,0.15333333333333335,1
jobs,0.2783927291596559,0.7435897435897436,0.7692307692307694,0.3333333333333335,0.5,1.0,1
jobs,0.1919281958276926,0.5897435897435898,0.6153846153846154,1.0,0.5,0.0,0
products,0.005659353918882071,0.5161290322580645,0.5344322908213298,0.99778,0.00222,0.0076229789878308335,0
education,0.0002449937849736143,0.13555555555555554,0.06555555555555556,0.4809873248832555,0.07666666666666665,0.10444444444444442,0
education,1.868625909397943e-05,0.0,0.0,0.7838559039359573,0.0,0.03444444444444444,0
products,0.008828569068666949,0.6129032258064515,0.15846545053994504,0.999986,1.4e-05,0.010895246077290525,0
jobs,0.03921588775203516,0.7692307692307692,0.0,0.6666666666666667,0.5,1.0,0
education,0.017579510831002964,0.8911111111111112,0.8933333333333334,0.03402268178785857,0.9177777777777777,1.0,1
education,0.00011132015381348933,0.06888888888888887,0.04777777777777779,0.6130753835890593,0.14777777777777779,0.05222222222222221,0
education,1.7310778996406157e-05,0.0,0.0,0.7965310206804537,0.0,0.0,0
jobs,0.29460466860699597,0.6923076923076923,0.7692307692307694,0.3333333333333335,0.5,0.0,1
products,0.008793087065819384,0.5483870967741936,0.5070848378937959,0.99845,0.00155,0.011486760229904655,0
housing,0.15196897630372375,0.4257520597815675,0.9972387284325887,0.08552821471036821,0.54939293598234,0.8282442748091603,0
education,0.0007831378086632987,0.3377777777777778,0.31777777777777777,0.32154769846564374,0.4033333333333333,0.3144444444444444,1
jobs,0.1421184183147906,0.9230769230769231,0.30769230769230776,0.0,0.5,0.4999999999999999,0
housing,0.06539668070713192,0.057865491473462365,0.8480847675640341,0.19846814766852658,0.6799116997792495,0.08587786259541985,0
jobs,0.2801729342043408,0.8974358974358974,0.6153846153846154,0.6666666666666667,0.5,1.0,1
products,0.02729455212475228,0.5161290322580645,0.2866251630342974,0.999916,8.4e-05,0.03667982416973868,0
jobs,0.38639440404232417,0.717948717948718,0.7692307692307694,0.6666666666666667,0.5,0.4999999999999999,1
jobs,0.7476578615447453,0.5128205128205129,1.0,0.3333333333333335,0.5,0.4999999999999999,1
education,0.00019497289113574136,0.11333333333333333,0.11555555555555554,0.5210140093395597,0.07777777777777778,0.11888888888888888,0
jobs,0.08660581944662082,0.7692307692307692,0.0,0.0,0.5,1.0,0
jobs,0.0858531497812634,0.7948717948717949,0.0,0.0,0.5,0.0,0
education,0.00018174019701497097,0.1211111111111111,0.12888888888888891,0.5677118078719147,0.14666666666666667,0.15444444444444444,0
products,0.0214521860034552,0.6774193548387097,0.28837709704646025,0.999914,8.6e-05,0.02515590944582911,0
jobs,0.19110359868578225,0.6410256410256411,0.30769230769230776,0.0,0.5,0.4999999999999999,0
jobs,0.31418435526008204,0.6666666666666667,0.9230769230769234,0.3333333333333335,0.5,0.4999999999999999,1
jobs,0.14435587660327628,0.7692307692307692,0.30769230769230776,0.6666666666666667,0.5,0.0,0
products,0.0932601044589241,0.5161290322580645,0.4677302359417494,0.999076,0.000924,0.12527392084840946,0
housing,0.0569417662938681,0.8357922973749762,0.9999023264952139,0.005917917810931732,0.9605408388520972,0.9790076335877863,1
jobs,0.12296772768257377,0.6923076923076923,0.30769230769230776,0.0,0.5,0.4999999999999999,0
products,0.08962250280477291,0.6129032258064515,0.6880115363607088,0.98333,0.01667,0.11083787813917331,0
housing,0.1818267009309752,0.49856294309254656,0.9987780134130787,0.04931201176168299,0.734823399558499,0.8301526717557252,0
jobs,0.10968426406631714,0.8974358974358974,0.30769230769230776,0.3333333333333335,0.5,0.4999999999999999,0
jobs,0.13490511995191135,1.0,0.30769230769230776,0.3333333333333335,0.5,0.4999999999999999,0
products,0.043722230799248904,0.7741935483870968,0.27720506593960376,0.999926,7.4e-05,0.047704880885868085,0
jobs,0.40409370095124086,0.5897435897435898,0.9230769230769234,1.0,0.5,1.0,1
jobs,0.1838389235539366,0.7435897435897436,0.6153846153846154,0.6666666666666667,0.5,0.0,1
products,0.33947934529003576,0.7419354838709679,0.457530856246822,0.999192,0.000808,0.3798649836318141,1
jobs,0.10855140631060853,0.6153846153846154,0.30769230769230776,1.0,0.5,0.4999999999999999,0
education,0.0009542271041754702,0.37333333333333335,0.29777777777777775,0.28885923949299536,0.29000000000000004,0.3433333333333333,1
jobs,0.26944546484416143,0.9230769230769231,0.7692307692307694,0.6666666666666667,0.5,0.4999999999999999,1
jobs,0.18544958526103253,0.5897435897435898,0.6153846153846154,0.6666666666666667,0.5,0.0,0
jobs,0.48297245434531866,0.8205128205128205,0.9230769230769234,0.0,0.5,0.0,1
products,0.01892535886392495,0.6451612903225806,0.34032798129102576,0.999828,0.000172,0.022770401305727682,0
education,0.0013701246146524523,0.45111111111111113,0.54,0.23815877251501,0.3922222222222222,0.3844444444444445,1
products,0.020143393782577543,0.6774193548387097,0.33944697988094574,0.99983,0.00017,0.023617874018396195,0
products,0.02173570339953446,0.8387096774193549,0.5531329102522037,0.997162,0.002838,0.022591860772320744,1
products,0.009519684952662272,0.3225806451612903,0.4996643644330536,0.998594,0.001406,0.015578608217853566,0
jobs,0.44851148656112166,0.6666666666666667,1.0,1.0,0.5,0.0,1
jobs,0.12958762436389137,0.5897435897435898,0.30769230769230776,0.0,0.5,0.4999999999999999,0
jobs,0.27040621042383267,0.6923076923076923,0.7692307692307694,0.0,0.5,0.0,1
housing,0.06415349016583109,0.9074535351599926,0.9935706331176348,0.03391498608965156,0.842439293598234,0.8530534351145038,1
jobs,0.48048324988889773,0.6666666666666667,0.9230769230769234,0.3333333333333335,0.5,1.0,1
jobs,0.1428659503032514,0.6153846153846154,0.0,0.0,0.5,0.4999999999999999,0
jobs,0.12687749980091503,0.8205128205128205,0.30769230769230776,0.6666666666666667,0.5,1.0,0
education,8.904294370667209e-05,0.04222222222222223,0.020000000000000007,0.5963975983989326,0.0,0.0,0
products,0.12077997675826126,0.7741935483870968,0.3462252918283993,0.999814,0.000186,0.1319419932989433,1
products,0.025463814756774384,0.8387096774193549,0.31073189372760013,0.999884,0.000116,0.02648618393590971,1
jobs,0.08176869664843647,0.9487179487179487,0.0,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.01417485055782327,1.0,0.0,0.3333333333333335,0.5,0.4999999999999999,0
cities,0.4685067338867915,0.8052038937193311,0.8234466041494992,0.5748193980049318,0.7717132263864448,0.4700803216002005,1
products,0.008889722484744495,0.806451612903226,0.28837709704646025,0.999914,8.6e-05,0.00939496054314128,0
jobs,0.40653152863869546,0.6923076923076923,0.9230769230769234,0.3333333333333335,0.5,1.0,1
products,0.01038688071988606,0.7741935483870968,0.4884923333261972,0.998786,0.001214,0.011263721116438277,0
education,4.844585691031696e-06,0.0,0.0,0.933288859239493,0.0,0.03222222222222223,0
jobs,0.15555601223794638,0.6923076923076923,0.30769230769230776,0.0,0.5,1.0,0
education,0.00018810023994394323,0.11333333333333333,0.0711111111111111,0.5350233488992662,0.11444444444444445,0.1,0
education,0.0006399963019990115,0.26999999999999996,0.20222222222222222,0.32821881254169444,0.25222222222222224,0.2566666666666667,1
jobs,0.38348647891882726,0.5128205128205129,0.7692307692307694,1.0,0.5,0.4999999999999999,1
products,0.021528595905733153,0.7741935483870968,0.24828576589036017,0.99995,5e-05,0.023443494906913397,0
education,0.0001736710567421365,0.09777777777777778,0.05777777777777777,0.5276851234156104,0.0,0.15666666666666668,0
cities,0.06534060819611959,0.6675566702997789,0.7481511326550077,0.5061917267114603,0.45507676658453255,0.5401249420625351,0
jobs,0.10854369979526357,0.7692307692307692,0.0,0.6666666666666667,0.5,1.0,0
jobs,0.3932891664376119,0.5384615384615385,0.9230769230769234,0.6666666666666667,0.5,1.0,1
jobs,0.5490712364590103,0.9487179487179487,0.9230769230769234,0.0,0.5,1.0,1
jobs,0.7532887554234602,0.9230769230769231,1.0,0.6666666666666667,0.5,1.0,1
jobs,0.19498768241964032,0.6153846153846154,0.30769230769230776,0.6666666666666667,0.5,1.0,0
jobs,0.10343428012155743,0.5384615384615385,0.30769230769230776,1.0,0.5,0.0,0
products,0.04950992913022605,0.9354838709677419,0.27918454796561043,0.999924,7.6e-05,0.04834246149399263,1
education,0.000509741250678242,0.25222222222222224,0.36,0.38358905937291526,0.26555555555555554,0.25555555555555554,1
products,0.03045568836773492,0.6129032258064515,0.5051957526539915,0.998488,0.001512,0.037648136136154635,0
products,0.014252132671912764,0.9677419354838711,0.2917645779839582,0.99991,9e-05,0.013520721138964116,1
housing,0.16999063412484158,0.3531327840582487,0.9832527592484108,0.07366307016091221,0.6812913907284769,0.5877862595419847,0
jobs,0.270054279556413,0.8461538461538463,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
products,0.01699486768210684,0.6451612903225806,0.3771240739036496,0.99972,0.00028,0.020443602454617484,0
products,0.04854649155043991,0.7741935483870968,0.22026301469044565,0.999966,3.4e-05,0.05297861151671501,0
housing,0.20701947841792848,0.5154244108066681,0.9569458787625655,0.10261490523636613,0.6561810154525387,0.08587786259541985,0
education,1.290134232937784e-06,0.0,0.0,0.981320880587058,0.06555555555555556,0.036666666666666674,0
jobs,0.3152529920545827,0.717948717948718,0.6153846153846154,0.6666666666666667,0.5,1.0,1
jobs,0.3858909117064537,0.8974358974358974,0.6153846153846154,0.6666666666666667,0.5,1.0,1
products,0.0168194362772029,0.8709677419354838,0.40962724730564104,0.99957,0.00043,0.017064184702061308,1
housing,0.21648132108514093,0.45353515999233573,0.9981452149873643,0.07278297381221427,0.6128587196467992,0.5324427480916031,0
housing,0.17174657252573913,0.4397394136807818,0.9967085490055736,0.05981475722110354,0.6890176600441502,0.9312977099236641,0
education,0.0031632453125942004,0.6511111111111111,0.72,0.14342895263509006,0.4788888888888889,0.5666666666666667,1
jobs,0.41560466603815754,0.9230769230769231,0.7692307692307694,0.3333333333333335,0.5,1.0,1
education,0.00018558032548958252,0.11444444444444445,0.08222222222222221,0.543028685790527,0.044444444444444446,0.12777777777777777,0
jobs,0.3796280835694524,0.7435897435897436,1.0,0.6666666666666667,0.5,1.0,1
jobs,0.282495164161621,0.25641025641025644,0.6153846153846154,0.0,0.5,0.0,0
products,0.02986718888908886,0.6451612903225806,0.3697527179265384,0.999746,0.000254,0.035958463375825894,0
cities,0.19433760493659882,0.884025500562207,0.9316794446961058,0.028518296596178678,0.8552228500758927,0.9885749285894273,1
housing,0.20682158109848045,0.4544931979306381,0.9993497799480003,0.04018927146187648,0.7806291390728477,0.8244274809160306,0
housing,0.5265825574348519,0.18356006897873162,0.4858959009498496,0.6546610878210427,0.027317880794701987,0.08587786259541985,0
jobs,0.09887459187579152,0.5128205128205129,0.0,0.6666666666666667,0.5,0.0,0
education,1.0015356187580458e-05,0.0,0.025555555555555564,0.8712474983322215,0.0,0.0,0
jobs,0.10568715144073304,0.5897435897435898,0.0,0.6666666666666667,0.5,0.0,0
products,0.005021052337756638,0.8387096774193549,0.46640199711940267,0.999092,0.000908,0.00513201406608426,0
jobs,0.1416252013327134,0.6153846153846154,0.30769230769230776,0.0,0.5,1.0,0
housing,0.1382501961514422,0.6667944050584405,0.9994459922841303,0.014520036276788542,0.9169426048565121,0.6736641221374046,1
jobs,0.26770122353775294,0.717948717948718,0.7692307692307694,0.6666666666666667,0.5,0.0,1
housing,0.10470497493251059,0.5730982946924699,0.9951055345921563,0.013444719685998854,0.9439845474613686,0.7709923664122138,0
education,0.0004049221842416168,0.2177777777777778,0.24444444444444444,0.4242828552368246,0.1711111111111111,0.20111111111111113,0
jobs,0.25437922734477153,0.48717948717948717,0.6153846153846154,0.3333333333333335,0.5,0.4999999999999999,0
products,0.9361413066332359,0.806451612903226,0.922153861096245,0.639956,0.360044,1.0,1
education,0.00022381985892566466,0.12777777777777777,0.15777777777777777,0.49966644429619744,0.14555555555555558,0.10555555555555556,0
products,0.020119887875990367,0.903225806451613,0.41507283290907215,0.999538,0.000462,0.01998954062929287,1
products,0.0032959131481182604,0.4516129032258064,0.48985873261494933,0.998764,0.001236,0.004753929247323484,0
jobs,0.20465679033911235,0.9487179487179487,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.23201235097525952,0.8717948717948718,0.6153846153846154,0.3333333333333335,0.5,0.0,1
education,0.0015375559394087224,0.46222222222222226,0.4133333333333334,0.21747831887925284,0.34,0.5344444444444445,1
jobs,0.12507931288709184,0.8461538461538463,0.30769230769230776,0.3333333333333335,0.5,0.4999999999999999,0
products,0.009344932403828167,0.903225806451613,0.3635537105742485,0.999766,0.000234,0.009213151833031424,1
products,0.020486220418556227,0.6129032258064515,0.3516988274681662,0.9998,0.0002,0.02531583814021945,0
education,0.00012897339327233042,0.07888888888888891,0.12444444444444444,0.5890593729152769,0.05222222222222221,0.041111111111111105,0
jobs,0.19653412316552824,0.48717948717948717,0.6153846153846154,1.0,0.5,0.0,0
jobs,0.5085657918059191,0.6410256410256411,0.7692307692307694,1.0,0.5,1.0,1
products,0.1481308446324383,0.8709677419354838,0.24529692111845475,0.999952,4.8e-05,0.15124803614510193,1
cities,0.11298579617665146,0.61820715153767,0.7463994133381059,0.507224413622402,0.39046102382311415,0.4645985518743957,0
